"","TXNAME","GENEID","ENTREZID","SYMBOL","TXCHROM"
"16953","ENSRNOT00000089524","ENSRNOG00000022178","295980","Dcdc5","3"
"16954","ENSRNOT00000039592","ENSRNOG00000022181","290818","RGD1562638","16"
"16955","ENSRNOT00000035034","ENSRNOG00000022182","296750","Rint1","4"
"16956","ENSRNOT00000036258","ENSRNOG00000022189","292935","Htatip2","1"
"16957","ENSRNOT00000035238","ENSRNOG00000022196","140590","Bmpr2","9"
"16958","ENSRNOT00000076343","ENSRNOG00000022199","313552","Zmynd12","5"
"16959","ENSRNOT00000064073","ENSRNOG00000022199","313552","Zmynd12","5"
"16960","ENSRNOT00000076488","ENSRNOG00000022199","313552","Zmynd12","5"
"16961","ENSRNOT00000021263","ENSRNOG00000022202","291750","Trappc8","18"
"16962","ENSRNOT00000039535","ENSRNOG00000022210","287425","Alox12b","10"
"16963","ENSRNOT00000029990","ENSRNOG00000022218","310969","Ifi44","2"
"16964","ENSRNOT00000084873","ENSRNOG00000022218","310969","Ifi44","2"
"16965","ENSRNOT00000037206","ENSRNOG00000022225","680478","Lrrc19","5"
"16966","ENSRNOT00000029823","ENSRNOG00000022227","UNKNOWN_ENSRNOG00000022227","UNKNOWN_ENSRNOG00000022227","1"
"16967","ENSRNOT00000030222","ENSRNOG00000022229","289504","Sdad1","14"
"16968","ENSRNOT00000032934","ENSRNOG00000022232","363656","Bhlha9","10"
"16969","ENSRNOT00000035271","ENSRNOG00000022234","295224","mrpl24","2"
"16970","ENSRNOT00000063941","ENSRNOG00000022239","360576","Trarg1","10"
"16971","ENSRNOT00000082301","ENSRNOG00000022239","360576","Trarg1","10"
"16972","ENSRNOT00000003082","ENSRNOG00000022242","246759","Cxcl9","14"
"16973","ENSRNOT00000035285","ENSRNOG00000022244","405993","Olr1462","10"
"16974","ENSRNOT00000034482","ENSRNOG00000022245","500941","Msantd4","8"
"16975","ENSRNOT00000060012","ENSRNOG00000022247","361128","Nr2c2ap","16"
"16976","ENSRNOT00000039777","ENSRNOG00000022248","494223","Fbxl16","10"
"16977","ENSRNOT00000034157","ENSRNOG00000022249","361285","Mllt10","17"
"16978","ENSRNOT00000029030","ENSRNOG00000022251","UNKNOWN_ENSRNOG00000022251","UNKNOWN_ENSRNOG00000022251","X"
"16979","ENSRNOT00000034503","ENSRNOG00000022252","315394","Kbtbd3","8"
"16980","ENSRNOT00000036948","ENSRNOG00000022255","305265","Tmprss11e","14"
"16981","ENSRNOT00000003075","ENSRNOG00000022256","245920","Cxcl10","14"
"16982","ENSRNOT00000029077","ENSRNOG00000022257","102552669","Tex46","5"
"16983","ENSRNOT00000080056","ENSRNOG00000022260","300193","Senp1","7"
"16984","ENSRNOT00000030943","ENSRNOG00000022260","300193","Senp1","7"
"16985","ENSRNOT00000041596","ENSRNOG00000022261","306464","Cenpu","16"
"16986","ENSRNOT00000029100","ENSRNOG00000022267","UNKNOWN_ENSRNOG00000022267","UNKNOWN_ENSRNOG00000022267","X"
"16987","ENSRNOT00000015767","ENSRNOG00000022268","362972","Pnpla3","7"
"16988","ENSRNOT00000030491","ENSRNOG00000022273","499328","Rfk","1"
"16989","ENSRNOT00000022327","ENSRNOG00000022274","85256","Slc2a8","3"
"16990","ENSRNOT00000029178","ENSRNOG00000022281","UNKNOWN_ENSRNOG00000022281","UNKNOWN_ENSRNOG00000022281","X"
"16991","ENSRNOT00000036999","ENSRNOG00000022283","294303","Lhfpl5","20"
"16992","ENSRNOT00000029245","ENSRNOG00000022286","UNKNOWN_ENSRNOG00000022286","UNKNOWN_ENSRNOG00000022286","X"
"16993","ENSRNOT00000076843","ENSRNOG00000022286","UNKNOWN_ENSRNOG00000022286","UNKNOWN_ENSRNOG00000022286","X"
"16994","ENSRNOT00000076934","ENSRNOG00000022286","UNKNOWN_ENSRNOG00000022286","UNKNOWN_ENSRNOG00000022286","X"
"16995","ENSRNOT00000089070","ENSRNOG00000022288","313611","Pafah2","5"
"16996","ENSRNOT00000037097","ENSRNOG00000022288","313611","Pafah2","5"
"16997","ENSRNOT00000000599","ENSRNOG00000022289","282827","Aip","1"
"16998","ENSRNOT00000091542","ENSRNOG00000022289","282827","Aip","1"
"16999","ENSRNOT00000039228","ENSRNOG00000022296","300108","Pnpla5","7"
"17000","ENSRNOT00000031667","ENSRNOG00000022298","305236","Cxcl11","14"
"17001","ENSRNOT00000036634","ENSRNOG00000022303","690214","Pdf","19"
"17002","ENSRNOT00000044108","ENSRNOG00000022305","24565","Abcc1","10"
"17003","ENSRNOT00000067841","ENSRNOG00000022307","313772","Acap3","5"
"17004","ENSRNOT00000078306","ENSRNOG00000022307","313772","Acap3","5"
"17005","ENSRNOT00000011092","ENSRNOG00000022308","UNKNOWN_ENSRNOG00000022308","UNKNOWN_ENSRNOG00000022308","1"
"17006","ENSRNOT00000058615","ENSRNOG00000022309","298185","Frem1","5"
"17007","ENSRNOT00000078862","ENSRNOG00000022309","298185","Frem1","5"
"17008","ENSRNOT00000060186","ENSRNOG00000022312","311866","Lrsam1","3"
"17009","ENSRNOT00000037867","ENSRNOG00000022313","292851","Klk9","1"
"17010","ENSRNOT00000029868","ENSRNOG00000022320","361147","Primpol","16"
"17011","ENSRNOT00000032174","ENSRNOG00000022321","308773","Hapln3","1"
"17012","ENSRNOT00000010893","ENSRNOG00000022323","362479","Tcea1","5"
"17013","ENSRNOT00000066226","ENSRNOG00000022325","362519","Smc2","5"
"17014","ENSRNOT00000035329","ENSRNOG00000022326","297380","Ccdc142","4"
"17015","ENSRNOT00000004677","ENSRNOG00000022329","304990","Olr1595","13"
"17016","ENSRNOT00000020363","ENSRNOG00000022331","302996","Ccdc78","10"
"17017","ENSRNOT00000055455","ENSRNOG00000022335","689823","Rad21l1","3"
"17018","ENSRNOT00000038433","ENSRNOG00000022337","290467","Slitrk6","15"
"17019","ENSRNOT00000045735","ENSRNOG00000022343","297408","Alms1","4"
"17020","ENSRNOT00000046325","ENSRNOG00000022347","499561","Atpsckmt","2"
"17021","ENSRNOT00000039531","ENSRNOG00000022353","292848","Klk13","1"
"17022","ENSRNOT00000067704","ENSRNOG00000022354","362681","Pusl1","5"
"17023","ENSRNOT00000078453","ENSRNOG00000022354","362681","Pusl1","5"
"17024","ENSRNOT00000066966","ENSRNOG00000022356","310244","Zc2hc1a","2"
"17025","ENSRNOT00000090866","ENSRNOG00000022356","310244","Zc2hc1a","2"
"17026","ENSRNOT00000045197","ENSRNOG00000022358","UNKNOWN_ENSRNOG00000022358","UNKNOWN_ENSRNOG00000022358","16"
"17027","ENSRNOT00000038450","ENSRNOG00000022364","291754","Dsg4","18"
"17028","ENSRNOT00000004891","ENSRNOG00000022368","290660","Ddx49","16"
"17029","ENSRNOT00000055992","ENSRNOG00000022372","500569","Kdm1a","5"
"17030","ENSRNOT00000080881","ENSRNOG00000022372","500569","Kdm1a","5"
"17031","ENSRNOT00000049810","ENSRNOG00000022373","361987","Dennd4b","2"
"17032","ENSRNOT00000034515","ENSRNOG00000022375","UNKNOWN_ENSRNOG00000022375","UNKNOWN_ENSRNOG00000022375","10"
"17033","ENSRNOT00000036219","ENSRNOG00000022376","691014","Dppa3l1","8"
"17034","ENSRNOT00000036260","ENSRNOG00000022382","UNKNOWN_ENSRNOG00000022382","UNKNOWN_ENSRNOG00000022382","8"
"17035","ENSRNOT00000030656","ENSRNOG00000022386","361757","Opalin","1"
"17036","ENSRNOT00000030794","ENSRNOG00000022387","289251","Olr1589","13"
"17037","ENSRNOT00000046364","ENSRNOG00000022391","302327","Zfp711","X"
"17038","ENSRNOT00000039275","ENSRNOG00000022392","113906","Hspb8","12"
"17039","ENSRNOT00000033396","ENSRNOG00000022393","502320","Faap24","1"
"17040","ENSRNOT00000040629","ENSRNOG00000022395","303774","Tnrc6c","10"
"17041","ENSRNOT00000091442","ENSRNOG00000022402","79428","Luzp1","5"
"17042","ENSRNOT00000016093","ENSRNOG00000022402","79428","Luzp1","5"
"17043","ENSRNOT00000015916","ENSRNOG00000022405","29410","Neurog1","17"
"17044","ENSRNOT00000032726","ENSRNOG00000022406","500458","Cylc2","5"
"17045","ENSRNOT00000037130","ENSRNOG00000022407","UNKNOWN_ENSRNOG00000022407","UNKNOWN_ENSRNOG00000022407","2"
"17046","ENSRNOT00000035274","ENSRNOG00000022411","363490","RGD1561958","X"
"17047","ENSRNOT00000067080","ENSRNOG00000022414","316524","Zfp142","9"
"17048","ENSRNOT00000084964","ENSRNOG00000022414","316524","Zfp142","9"
"17049","ENSRNOT00000013758","ENSRNOG00000022417","317380","Prickle3","X"
"17050","ENSRNOT00000035385","ENSRNOG00000022419","305448","Dok7","14"
"17051","ENSRNOT00000038057","ENSRNOG00000022421","684527","Crtc1","16"
"17052","ENSRNOT00000033038","ENSRNOG00000022426","102546864","LOC102546864","12"
"17053","ENSRNOT00000030625","ENSRNOG00000022428","499308","Flrt1","1"
"17054","ENSRNOT00000029239","ENSRNOG00000022429","291580","Minar2","18"
"17055","ENSRNOT00000079217","ENSRNOG00000022429","291580","Minar2","18"
"17056","ENSRNOT00000038951","ENSRNOG00000022431","100125361","Zfp867","10"
"17057","ENSRNOT00000038139","ENSRNOG00000022432","306349","Tmem59l","16"
"17058","ENSRNOT00000082319","ENSRNOG00000022432","306349","Tmem59l","16"
"17059","ENSRNOT00000039012","ENSRNOG00000022438","287359","Jmjd4","10"
"17060","ENSRNOT00000081138","ENSRNOG00000022445","501050","Iqcf3","8"
"17061","ENSRNOT00000039696","ENSRNOG00000022445","501050","Iqcf3","8"
"17062","ENSRNOT00000037333","ENSRNOG00000022448","297376","Htra2","4"
"17063","ENSRNOT00000036337","ENSRNOG00000022450","UNKNOWN_ENSRNOG00000022450","UNKNOWN_ENSRNOG00000022450","6"
"17064","ENSRNOT00000039117","ENSRNOG00000022455","313771","Cptp","5"
"17065","ENSRNOT00000037392","ENSRNOG00000022456","UNKNOWN_ENSRNOG00000022456","UNKNOWN_ENSRNOG00000022456","9"
"17066","ENSRNOT00000034353","ENSRNOG00000022457","UNKNOWN_ENSRNOG00000022457","UNKNOWN_ENSRNOG00000022457","5"
"17067","ENSRNOT00000030579","ENSRNOG00000022462","UNKNOWN_ENSRNOG00000022462","UNKNOWN_ENSRNOG00000022462","15"
"17068","ENSRNOT00000038096","ENSRNOG00000022466","312559","Chchd4","4"
"17069","ENSRNOT00000028948","ENSRNOG00000022472","303183","Snap47","10"
"17070","ENSRNOT00000037149","ENSRNOG00000022476","302325","Satl1","X"
"17071","ENSRNOT00000029679","ENSRNOG00000022480","289407","Atp6v1g3","13"
"17072","ENSRNOT00000018969","ENSRNOG00000022482","290746","Trappc11","16"
"17073","ENSRNOT00000079466","ENSRNOG00000022482","290746","Trappc11","16"
"17074","ENSRNOT00000032250","ENSRNOG00000022483","288596","Trim50","12"
"17075","ENSRNOT00000030782","ENSRNOG00000022485","309361","Chuk","1"
"17076","ENSRNOT00000033781","ENSRNOG00000022488","100362588","Izumo3","5"
"17077","ENSRNOT00000033253","ENSRNOG00000022490","100361008","LOC100361008","3"
"17078","ENSRNOT00000036209","ENSRNOG00000022491","311361","Wdr76","3"
"17079","ENSRNOT00000037377","ENSRNOG00000022492","361080","Ppial4g","15"
"17080","ENSRNOT00000065721","ENSRNOG00000022499","363174","Sgo1","9"
"17081","ENSRNOT00000077810","ENSRNOG00000022500","502084","Rwdd4","16"
"17082","ENSRNOT00000035323","ENSRNOG00000022500","502084","Rwdd4","16"
"17083","ENSRNOT00000030749","ENSRNOG00000022502","303346","Nsrp1","10"
"17084","ENSRNOT00000088939","ENSRNOG00000022505","679784","Slc17a4","17"
"17085","ENSRNOT00000059494","ENSRNOG00000022505","679784","Slc17a4","17"
"17086","ENSRNOT00000038032","ENSRNOG00000022507","315265","Twf1","7"
"17087","ENSRNOT00000061893","ENSRNOG00000022509","UNKNOWN_ENSRNOG00000022509","UNKNOWN_ENSRNOG00000022509","9"
"17088","ENSRNOT00000082912","ENSRNOG00000022511","294892","tGap1","2"
"17089","ENSRNOT00000033404","ENSRNOG00000022511","294892","tGap1","2"
"17090","ENSRNOT00000065774","ENSRNOG00000022511","294892","tGap1","2"
"17091","ENSRNOT00000089422","ENSRNOG00000022511","294892","tGap1","2"
"17092","ENSRNOT00000030694","ENSRNOG00000022514","362112","Tor2a","3"
"17093","ENSRNOT00000067500","ENSRNOG00000022514","362112","Tor2a","3"
"17094","ENSRNOT00000031974","ENSRNOG00000022521","499204","Ddias","1"
"17095","ENSRNOT00000033119","ENSRNOG00000022523","361810","Fkbp5","20"
"17096","ENSRNOT00000030768","ENSRNOG00000022524","307816","Tango6","19"
"17097","ENSRNOT00000063977","ENSRNOG00000022524","307816","Tango6","19"
"17098","ENSRNOT00000078925","ENSRNOG00000022533","288515","Micall2","12"
"17099","ENSRNOT00000036744","ENSRNOG00000022533","288515","Micall2","12"
"17100","ENSRNOT00000031618","ENSRNOG00000022536","363653","Efcab5","10"
"17101","ENSRNOT00000035512","ENSRNOG00000022537","308607","E2f8","1"
"17102","ENSRNOT00000033719","ENSRNOG00000022540","100049583","Trex1","8"
"17103","ENSRNOT00000050370","ENSRNOG00000022548","287358","Prss38","10"
"17104","ENSRNOT00000038838","ENSRNOG00000022555","497899","LOC497899","10"
"17105","ENSRNOT00000031692","ENSRNOG00000022565","498605","Lrrc25","16"
"17106","ENSRNOT00000012007","ENSRNOG00000022566","UNKNOWN_ENSRNOG00000022566","UNKNOWN_ENSRNOG00000022566","9"
"17107","ENSRNOT00000033018","ENSRNOG00000022567","501049","Gpr62","8"
"17108","ENSRNOT00000029097","ENSRNOG00000022570","315264","Pus7l","7"
"17109","ENSRNOT00000032563","ENSRNOG00000022572","100911356","LOC100911356","18"
"17110","ENSRNOT00000066968","ENSRNOG00000022576","367323","Nudt12","9"
"17111","ENSRNOT00000011019","ENSRNOG00000022582","303321","Ccnq","10"
"17112","ENSRNOT00000032893","ENSRNOG00000022586","362110","Cdk9","3"
"17113","ENSRNOT00000038452","ENSRNOG00000022593","307852","Pdpr","19"
"17114","ENSRNOT00000034599","ENSRNOG00000022595","100362965","LOC100362965","17"
"17115","ENSRNOT00000065764","ENSRNOG00000022597","305909","Cenpj","15"
"17116","ENSRNOT00000088713","ENSRNOG00000022598","316219","Trerf1","9"
"17117","ENSRNOT00000035907","ENSRNOG00000022598","316219","Trerf1","9"
"17118","ENSRNOT00000060370","ENSRNOG00000022599","UNKNOWN_ENSRNOG00000022599","UNKNOWN_ENSRNOG00000022599","12"
"17119","ENSRNOT00000039366","ENSRNOG00000022601","100360821","LOC100360821","5"
"17120","ENSRNOT00000039043","ENSRNOG00000022603","296129","Astl","3"
"17121","ENSRNOT00000039583","ENSRNOG00000022607","UNKNOWN_ENSRNOG00000022607","UNKNOWN_ENSRNOG00000022607","X"
"17122","ENSRNOT00000087971","ENSRNOG00000022609","363187","Mrps10","9"
"17123","ENSRNOT00000040204","ENSRNOG00000022609","363187","Mrps10","9"
"17124","ENSRNOT00000083590","ENSRNOG00000022610","308724","Agbl1","1"
"17125","ENSRNOT00000092778","ENSRNOG00000022610","308724","Agbl1","1"
"17126","ENSRNOT00000031334","ENSRNOG00000022610","308724","Agbl1","1"
"17127","ENSRNOT00000030314","ENSRNOG00000022614","UNKNOWN_ENSRNOG00000022614","UNKNOWN_ENSRNOG00000022614","9"
"17128","ENSRNOT00000010691","ENSRNOG00000022615","287550","Tp53i13","10"
"17129","ENSRNOT00000030919","ENSRNOG00000022619","25319","Fth1","1"
"17130","ENSRNOT00000029328","ENSRNOG00000022622","299139","Slc38a6","6"
"17131","ENSRNOT00000037710","ENSRNOG00000022623","300105","Ttll12","7"
"17132","ENSRNOT00000035446","ENSRNOG00000022631","60662","Fgf5","14"
"17133","ENSRNOT00000077861","ENSRNOG00000022631","60662","Fgf5","14"
"17134","ENSRNOT00000032374","ENSRNOG00000022632","UNKNOWN_ENSRNOG00000022632","UNKNOWN_ENSRNOG00000022632","7"
"17135","ENSRNOT00000055401","ENSRNOG00000022635","64053","Dlg2","1"
"17136","ENSRNOT00000030798","ENSRNOG00000022636","310879","Alpk1","2"
"17137","ENSRNOT00000030978","ENSRNOG00000022637","UNKNOWN_ENSRNOG00000022637","UNKNOWN_ENSRNOG00000022637","3"
"17138","ENSRNOT00000048947","ENSRNOG00000022640","292846","Siglec8","1"
"17139","ENSRNOT00000011446","ENSRNOG00000022652","100361067","LOC100361067","10"
"17140","ENSRNOT00000011808","ENSRNOG00000022657","303330","Tmem97","10"
"17141","ENSRNOT00000041362","ENSRNOG00000022660","499848","Ccdc73","3"
"17142","ENSRNOT00000031252","ENSRNOG00000022664","UNKNOWN_ENSRNOG00000022664","UNKNOWN_ENSRNOG00000022664","10"
"17143","ENSRNOT00000082160","ENSRNOG00000022664","UNKNOWN_ENSRNOG00000022664","UNKNOWN_ENSRNOG00000022664","10"
"17144","ENSRNOT00000051619","ENSRNOG00000022669","499099","Cd177","1"
"17145","ENSRNOT00000065532","ENSRNOG00000022673","293686","Slc22a20","1"
"17146","ENSRNOT00000035648","ENSRNOG00000022679","292711","RGD1564380","1"
"17147","ENSRNOT00000087563","ENSRNOG00000022679","292711","RGD1564380","1"
"17148","ENSRNOT00000072555","ENSRNOG00000022679","292711","RGD1564380","1"
"17149","ENSRNOT00000029920","ENSRNOG00000022680","UNKNOWN_ENSRNOG00000022680","UNKNOWN_ENSRNOG00000022680","1"
"17150","ENSRNOT00000034930","ENSRNOG00000022681","499780","RGD1561113","3"
"17151","ENSRNOT00000036092","ENSRNOG00000022686","246326","Zdhhc2","16"
"17152","ENSRNOT00000077679","ENSRNOG00000022691","364901","St8sia5","18"
"17153","ENSRNOT00000035317","ENSRNOG00000022691","364901","St8sia5","18"
"17154","ENSRNOT00000064841","ENSRNOG00000022694","310999","Plekhg5","5"
"17155","ENSRNOT00000084487","ENSRNOG00000022694","310999","Plekhg5","5"
"17156","ENSRNOT00000082586","ENSRNOG00000022694","310999","Plekhg5","5"
"17157","ENSRNOT00000030706","ENSRNOG00000022697","314148","Clec14a","6"
"17158","ENSRNOT00000079177","ENSRNOG00000022698","304529","Vsig10","12"
"17159","ENSRNOT00000038293","ENSRNOG00000022698","304529","Vsig10","12"
"17160","ENSRNOT00000036962","ENSRNOG00000022699","UNKNOWN_ENSRNOG00000022699","UNKNOWN_ENSRNOG00000022699","10"
"17161","ENSRNOT00000038229","ENSRNOG00000022701","502334","Ceacam18","1"
"17162","ENSRNOT00000020309","ENSRNOG00000022702","300724","Fbxo22","8"
"17163","ENSRNOT00000029958","ENSRNOG00000022703","404644","Mrgprb5","1"
"17164","ENSRNOT00000017658","ENSRNOG00000022704","363120","Esyt3","8"
"17165","ENSRNOT00000032059","ENSRNOG00000022707","688790","Pmp2","2"
"17166","ENSRNOT00000029408","ENSRNOG00000022709","UNKNOWN_ENSRNOG00000022709","UNKNOWN_ENSRNOG00000022709","5"
"17167","ENSRNOT00000038464","ENSRNOG00000022710","499847","Prrg4","3"
"17168","ENSRNOT00000033958","ENSRNOG00000022711","432363","Slco4c1","9"
"17169","ENSRNOT00000032173","ENSRNOG00000022712","361275","Bend7","17"
"17170","ENSRNOT00000036629","ENSRNOG00000022717","289329","Ccdc121","13"
"17171","ENSRNOT00000031545","ENSRNOG00000022718","UNKNOWN_ENSRNOG00000022718","UNKNOWN_ENSRNOG00000022718","1"
"17172","ENSRNOT00000032719","ENSRNOG00000022720","100361658","Usp37","9"
"17173","ENSRNOT00000073721","ENSRNOG00000022721","307851","Clec18a","19"
"17174","ENSRNOT00000048900","ENSRNOG00000022721","307851","Clec18a","19"
"17175","ENSRNOT00000037555","ENSRNOG00000022723","501150","RGD1562029","9"
"17176","ENSRNOT00000036705","ENSRNOG00000022724","690252","Cnih3","13"
"17177","ENSRNOT00000036940","ENSRNOG00000022725","363611","Iba57","10"
"17178","ENSRNOT00000038771","ENSRNOG00000022726","498594","Lrit2","16"
"17179","ENSRNOT00000031577","ENSRNOG00000022727","311405","Tmem127","3"
"17180","ENSRNOT00000030162","ENSRNOG00000022729","404645","Mrgprx2l","1"
"17181","ENSRNOT00000011704","ENSRNOG00000022730","361783","Zfp57","20"
"17182","ENSRNOT00000038279","ENSRNOG00000022732","293114","Tmem126b","1"
"17183","ENSRNOT00000030519","ENSRNOG00000022736","306455","Cdkn2aip","16"
"17184","ENSRNOT00000039130","ENSRNOG00000022737","691970","LOC691970","1"
"17185","ENSRNOT00000031394","ENSRNOG00000022738","UNKNOWN_ENSRNOG00000022738","UNKNOWN_ENSRNOG00000022738","6"
"17186","ENSRNOT00000079230","ENSRNOG00000022741","84472","Ilf3","8"
"17187","ENSRNOT00000085320","ENSRNOG00000022741","84472","Ilf3","8"
"17188","ENSRNOT00000009354","ENSRNOG00000022741","84472","Ilf3","8"
"17189","ENSRNOT00000042086","ENSRNOG00000022742","308320","Zfp772","1"
"17190","ENSRNOT00000039234","ENSRNOG00000022745","310158","RGD1306502","2"
"17191","ENSRNOT00000038333","ENSRNOG00000022748","293113","Tmem126a","1"
"17192","ENSRNOT00000085709","ENSRNOG00000022751","500445","Fam205c","5"
"17193","ENSRNOT00000031509","ENSRNOG00000022751","500445","Fam205c","5"
"17194","ENSRNOT00000078108","ENSRNOG00000022753","688540","Mast3","16"
"17195","ENSRNOT00000037756","ENSRNOG00000022753","688540","Mast3","16"
"17196","ENSRNOT00000039518","ENSRNOG00000022760","290403","Rubcnl","15"
"17197","ENSRNOT00000039313","ENSRNOG00000022762","681354","Mettl21cl1","9"
"17198","ENSRNOT00000039261","ENSRNOG00000022764","685433","Evi2a","10"
"17199","ENSRNOT00000024095","ENSRNOG00000022766","293107","Ccdc89","1"
"17200","ENSRNOT00000033551","ENSRNOG00000022767","288512","Elfn1","12"
"17201","ENSRNOT00000034152","ENSRNOG00000022769","363269","Sp100","9"
"17202","ENSRNOT00000034305","ENSRNOG00000022771","303501","Arhgap23","10"
"17203","ENSRNOT00000036750","ENSRNOG00000022772","315259","Prickle1","7"
"17204","ENSRNOT00000034338","ENSRNOG00000022777","114634","Six1","6"
"17205","ENSRNOT00000090908","ENSRNOG00000022778","366975","Pphln1","7"
"17206","ENSRNOT00000055688","ENSRNOG00000022778","366975","Pphln1","7"
"17207","ENSRNOT00000016494","ENSRNOG00000022781","306306","Ccser2","16"
"17208","ENSRNOT00000029702","ENSRNOG00000022784","363913","Fzd10","12"
"17209","ENSRNOT00000032743","ENSRNOG00000022791","366631","RGD1560556","6"
"17210","ENSRNOT00000034498","ENSRNOG00000022792","303801","Lamp3","11"
"17211","ENSRNOT00000033780","ENSRNOG00000022796","499349","Fgfbp3","1"
"17212","ENSRNOT00000029573","ENSRNOG00000022798","290589","RGD1562641","16"
"17213","ENSRNOT00000034603","ENSRNOG00000022800","316580","Sp140","9"
"17214","ENSRNOT00000078987","ENSRNOG00000022800","316580","Sp140","9"
